system,rt_exper,Pubchem,cmm_id,rt_pred
Eawag_XBridgeC18,5.2,4369359,73586.0,674.4615
Eawag_XBridgeC18,15.9,10507011,,719.4026
Eawag_XBridgeC18,16.5,22286931,139839.0,799.4069
Eawag_XBridgeC18,16.9,18134,132971.0,830.45636
Eawag_XBridgeC18,18.1,14550408,,875.2016
Eawag_XBridgeC18,20.4,3022253,,903.82465
Eawag_XBridgeC18,12.1,14250578,,717.8025
Eawag_XBridgeC18,14.7,10143739,,820.8626
Eawag_XBridgeC18,16.1,91734,157448.0,1081.6792
Eawag_XBridgeC18,14.1,86173,158842.0,1112.3348
Eawag_XBridgeC18,10.9,105010,156483.0,989.5009
Eawag_XBridgeC18,11.4,178565,,897.6323
Eawag_XBridgeC18,5.7,86137,162124.0,640.2064
Eawag_XBridgeC18,12.6,51605,154270.0,924.49243
Eawag_XBridgeC18,10.8,86298,,908.5296
Eawag_XBridgeC18,12.4,91773,153506.0,1100.2432
Eawag_XBridgeC18,9.5,91694,159898.0,869.1017
Eawag_XBridgeC18,14.6,3371,157031.0,1002.98956
Eawag_XBridgeC18,16.0,54454,111373.0,1080.4583
IPB_Halle,0.7,191,,90.8438
IPB_Halle,1.1,765,,549.6595
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.590733333,765,,549.6595
IPB_Halle,0.8,636,,88.668724
IPB_Halle,1.6,1134,,572.1576
IPB_Halle,1.1,317398,84310.0,511.15692
IPB_Halle,3.1,98285,129456.0,602.3834
IPB_Halle,4.6,25010767,159051.0,674.4476
IPB_Halle,5.4,25010766,162788.0,711.12976
IPB_Halle,1.7,98207,119426.0,575.6459
IPB_Halle,2.3,97415,62038.0,578.1842
IPB_Halle,2.7,352039,144783.0,632.3953
IPB_Halle,2.6,3977067,111978.0,568.53406
IPB_Halle,2.8,273262,117892.0,626.82574
IPB_Halle,2.9,14282475,42568.0,648.2306
IPB_Halle,3.2,4466134,142892.0,633.79724
IPB_Halle,3.1,13879965,143138.0,655.572
IPB_Halle,3.3,435718,104789.0,661.5741
IPB_Halle,3.4,13817313,98529.0,648.32043
IPB_Halle,3.6,94244,110039.0,664.28705
IPB_Halle,3.8,18218232,142809.0,679.34564
IPB_Halle,3.9,435728,124783.0,657.1464
IPB_Halle,4.1,4078229,,664.11475
IPB_Halle,4.2,259325,146720.0,656.37604
IPB_Halle,8.1,9794659,59510.0,1196.4427
IPB_Halle,1.8,472107,73440.0,551.83563
IPB_Halle,3.2,10931962,,583.8087
IPB_Halle,3.7,11332792,,625.0364
IPB_Halle,4.8,9815282,,637.4197
IPB_Halle,5.1,9815282,,637.4197
IPB_Halle,3.0,3496897,,611.8762
IPB_Halle,3.2,323959,,611.87085
IPB_Halle,5.6,134203,,708.25665
IPB_Halle,3.3,346340,,645.85913
Cao_HILIC,10.61,439378,,95.44153
Cao_HILIC,1.06,79064,,786.2363
Cao_HILIC,10.41,2724875,,88.7554
Cao_HILIC,2.48,397,50098.0,603.2528
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.456483333,397,50098.0,603.2528
Cao_HILIC,11.0,3773,,93.46225
Cao_HILIC,10.36,795,101906.0,542.0223
Cao_HILIC,1.22,7020,,886.5067
Cao_HILIC,9.56,1833,123965.0,581.08905
Cao_HILIC,1.74,9222,,647.4716
Cao_HILIC,1.17,5284506,,721.9397
Cao_HILIC,8.69,101744,,578.4988
Cao_HILIC,12.62,5460935,129203.0,618.62933
Cao_HILIC,7.45,61503,68663.0,561.7277
Cao_HILIC,7.45,61503,91510.0,561.7277
Cao_HILIC,1.36,6167,162032.0,689.1803
Cao_HILIC,12.85,23327,108632.0,83.65718
Cao_HILIC,9.76,1152206,,574.19183
Cao_HILIC,7.54,7681,,89.94499
Cao_HILIC,1.09,10868,,1183.7529
Cao_HILIC,12.69,1531,156007.0,82.310005
Cao_HILIC,8.91,21453,,622.0771
Cao_HILIC,14.52,3246323,134623.0,92.14832
Cao_HILIC,11.06,778,42838.0,89.11451
Cao_HILIC,10.23,84815,151208.0,87.9151
Cao_HILIC,8.75,90454,,578.4988
Cao_HILIC,7.37,7656,,650.6815
Cao_HILIC,11.58,221125,,611.769
Cao_HILIC,12.4,92136,180841.0,86.18407
Cao_HILIC,9.87,76551,152346.0,98.93328
Cao_HILIC,9.74,119802,,580.59766
Cao_HILIC,10.04,164608,,89.78099
Cao_HILIC,11.56,6657,,86.78089
Cao_HILIC,15.92,470,27417.0,90.07723
Cao_HILIC,10.46,439575,134716.0,89.929695
Cao_HILIC,3.51,1135,103788.0,604.6565
OBSF,2.38,1135,103788.0,604.6565
OBSF,2.97,1135,103788.0,604.6565
Cao_HILIC,12.89,700,70860.0,86.24078
Cao_HILIC,10.24,7504,86549.0,86.714745
Cao_HILIC,13.52,3707990,,83.06587
Cao_HILIC,9.94,35717,162987.0,596.05835
Cao_HILIC,13.71,8897,59228.0,89.21055
Cao_HILIC,9.69,13000987,,558.04193
Cao_HILIC,2.38,178,95710.0,568.9693
Cao_HILIC,11.86,9700,43956.0,578.8865
Cao_HILIC,9.48,638,,494.4941
Cao_HILIC,14.14,5892,,589.111
Cao_HILIC,14.3,7314,,619.3072
Cao_HILIC,13.49,6134,132297.0,567.7603
Cao_HILIC,9.96,24139,109549.0,596.05835
FEM_long,24.88,205954,,666.954
FEM_long,50.41,1436,,971.1872
FEM_long,29.775,73800070,,962.9243
FEM_long,29.56,5840046,83422.0,661.64874
FEM_long,32.975,375682,145530.0,923.0468
FEM_long,56.41,250,,874.7633
FEM_long,32.6475,366355,,1075.3849
FEM_long,53.77,608886,,1267.4965
FEM_long,20.7,703,,660.85803
FEM_long,21.3,3405,,593.0632
FEM_long,44.8,5386259,,882.00366
FEM_long,54.6,61000,,1076.3557
FEM_long,25.49,522636,,755.54346
FEM_long,9.675,975,71125.0,610.44934
FEM_long,58.31,856,,1254.8085
FEM_long,8.3,53422316,,592.5537
FEM_long,28.295,13887800,82031.0,651.4247
FEM_long,30.985,15596585,81589.0,674.43524
1290SQ,7.419,68525,,721.0345
1290SQ,12.411,92249,154989.0,683.2906
1290SQ,18.544,3640,,723.08844
1290SQ,25.59,519978,,743.3502
1290SQ,32.671,11487,144712.0,991.59784
1290SQ,47.467,8561,155510.0,1342.4536
PFR-TK72,2.46,82755,138686.0,578.7443
PFR-TK72,2.47,11250133,11734.0,708.987
PFR-TK72,2.8,10299754,,670.1622
PFR-TK72,3.04,12303203,,670.1622
PFR-TK72,3.53,122738,11735.0,708.987
PFR-TK72,4.21,71446712,,634.42883
PFR-TK72,5.34,11557027,,662.48596
PFR-TK72,6.61,442439,152686.0,655.2436
PFR-TK72,6.86,65373,52278.0,715.82513
PFR-TK72,7.05,53297357,,669.3179
PFR-TK72,7.24,332427,163113.0,708.25665
Qtof-PFEM,10.25,332427,163113.0,708.25665
INRA_QTOF,10.25,332427,163113.0,708.25665
PFR-TK72,7.55,28523,39357.0,660.61523
PFR-TK72,7.91,262500,63348.0,595.1365
PFR-TK72,7.97,442971,163067.0,600.7392
PFR-TK72,8.41,234817,,746.1243
PFR-TK72,12.17,5281787,156857.0,792.8927
PFR-TK72,12.72,119034,156071.0,883.4516
PFR-TK72,16.63,10114,788.0,1137.7384
PFR-TK72,18.79,64971,775.0,1214.2614
PFR-TK72,19.25,64945,823.0,1226.138
PFR-TK72,19.3,10569,536.0,1164.6184
Eawag_XBridgeC18,13.1,18290,163010.0,749.5355
Eawag_XBridgeC18,14.4,25912,163244.0,851.39844
Eawag_XBridgeC18,15.4,86210,152557.0,1023.1818
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.76925,69421,32717.0,1211.799
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.90746667,69421,32717.0,1211.799
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.83521667,69421,32717.0,1211.799
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.07838333,69421,32717.0,1211.799
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.76925,22207,25307.0,1287.9437
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.90746667,22207,25307.0,1287.9437
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.83521667,22207,25307.0,1287.9437
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.07838333,22207,25307.0,1287.9437
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.76925,589365,32059.0,1407.2705
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.90746667,589365,32059.0,1407.2705
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.83521667,589365,32059.0,1407.2705
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.07838333,589365,32059.0,1407.2705
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.76925,61386,31886.0,1458.0659
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.90746667,61386,31886.0,1458.0659
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.83521667,61386,31886.0,1458.0659
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.07838333,61386,31886.0,1458.0659
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.76925,8042,31828.0,1446.0336
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.90746667,8042,31828.0,1446.0336
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.83521667,8042,31828.0,1446.0336
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.07838333,8042,31828.0,1446.0336
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.76925,5312293,25484.0,1278.6372
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.90746667,5312293,25484.0,1278.6372
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.83521667,5312293,25484.0,1278.6372
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.07838333,5312293,25484.0,1278.6372
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.76925,38762,91209.0,1416.6417
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.90746667,38762,91209.0,1416.6417
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.83521667,38762,91209.0,1416.6417
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.07838333,38762,91209.0,1416.6417
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.187383333,4459713,,674.8806
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.187383333,4459713,,674.8806
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.187383333,4459713,,674.8806
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.1811,4341,,1033.9867
Waters ACQUITY UPLC with Synapt G1 Q-TOF,5.216116667,1588,,808.39355
Waters ACQUITY UPLC with Synapt G1 Q-TOF,5.216116667,73099741,112479.0,681.1733
Waters ACQUITY UPLC with Synapt G1 Q-TOF,5.216116667,53435896,57868.0,879.6162
Waters ACQUITY UPLC with Synapt G1 Q-TOF,3.9438,85359141,,736.8405
Waters ACQUITY UPLC with Synapt G1 Q-TOF,3.9438,92023830,,683.99915
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.4395,158573,30838.0,825.2872
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.06626667,158573,30838.0,825.2872
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.6481,158573,30838.0,825.2872
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.8554,158573,30838.0,825.2872
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.24345,158573,30838.0,825.2872
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.4395,15110021,78907.0,1050.9495
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.06626667,15110021,78907.0,1050.9495
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.6481,15110021,78907.0,1050.9495
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.8554,15110021,78907.0,1050.9495
Waters ACQUITY UPLC with Synapt G1 Q-TOF,11.24345,15110021,78907.0,1050.9495
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.824466667,62867,123350.0,693.6609
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.824466667,53396783,,984.48706
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.99043333,17697,30979.0,1424.7609
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.99043333,61303,33746.0,1360.708
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.99043333,13162,44660.0,1366.9703
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.43995,54428293,,966.58887
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.43995,12656,134676.0,85.70436
Waters ACQUITY UPLC with Synapt G1 Q-TOF,5.99585,131753027,149619.0,819.64215
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.07075,4815,,705.4696
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.07075,11022681,144127.0,671.75726
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.07075,353479,137676.0,753.2718
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.07075,14213970,52265.0,722.62317
Waters ACQUITY UPLC with Synapt G1 Q-TOF,3.94065,3366443,,539.21265
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.321416667,71464499,,792.44025
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.321416667,72986290,,927.43634
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.5646,73846132,,575.4737
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.456483333,70335,78310.0,649.75476
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,440743,43002.0,91.835396
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,100185,,90.15402
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,5320780,108427.0,816.18787
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,53421446,,1088.7672
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,234237,31882.0,862.815
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,15847403,138561.0,536.98456
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.8643,15847403,138561.0,536.98456
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,62660,,1059.4958
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,91749580,96840.0,742.5643
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,65287,,943.0872
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,69247902,112690.0,557.3779
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,131752421,78628.0,530.7186
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,105041,47068.0,573.1294
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,61091,,1101.9086
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,719629,56651.0,564.74786
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.591616667,3083221,26772.0,894.6491
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.995366667,2344,,804.03156
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.995366667,14410593,105599.0,653.7506
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.995366667,4427709,45863.0,653.7506
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.995366667,71434015,,729.3708
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.695266667,97943,,802.55457
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.695266667,14132622,,809.3505
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.695266667,3049,99616.0,992.90717
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.695266667,61051,,1043.5616
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.695266667,4204,133849.0,799.1306
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,2576,49916.0,903.84515
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,19802,,1171.851
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,240119,63569.0,1280.1394
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,14633005,113263.0,864.9808
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,131751163,114098.0,935.8368
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,85741,121423.0,1431.725
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,90592,,1248.0444
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,111352,,1240.7013
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,22082179,72736.0,1345.3351
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,57509397,80605.0,746.4457
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,12302239,48791.0,781.4288
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,345471,46464.0,831.46075
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,53438697,,1064.4751
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,14433088,73395.0,941.8659
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,73200635,145489.0,893.91504
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,61406,31876.0,1327.2186
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,131752167,127343.0,842.8981
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,5316212,122180.0,814.94885
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,85864149,138779.0,786.33307
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,90806,111886.0,900.0901
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,117301,124502.0,861.1588
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,110801,94849.0,1339.3843
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,60968,,1257.3213
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,60968,,1257.3213
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,71353119,,1300.8188
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,85953263,,809.3341
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,585911,47882.0,1359.4457
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.999883333,82605,,1265.6538
Waters ACQUITY UPLC with Synapt G1 Q-TOF,3.9438,4479887,,698.9883
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.1331,4756,,635.0984
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.4108,4756,,635.0984
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.1331,62275,112257.0,590.5897
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.4108,62275,112257.0,590.5897
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.1331,5320347,113704.0,643.3509
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.4108,5320347,113704.0,643.3509
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.1331,131752004,44126.0,745.84686
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.4108,131752004,44126.0,745.84686
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.1331,85102744,99541.0,967.8391
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.4108,85102744,99541.0,967.8391
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.1331,85234534,79651.0,947.6816
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.4108,85234534,79651.0,947.6816
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.02498333,1104,,861.5894
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.86035,1104,,861.5894
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.02498333,631,,756.87775
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.86035,631,,756.87775
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.02498333,4671,32944.0,911.2885
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.86035,4671,32944.0,911.2885
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.02498333,71346921,90394.0,1306.2463
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.86035,71346921,90394.0,1306.2463
Waters ACQUITY UPLC with Synapt G1 Q-TOF,5.31035,12833056,,565.5831
Waters ACQUITY UPLC with Synapt G1 Q-TOF,5.31035,53436785,122621.0,662.2049
Waters ACQUITY UPLC with Synapt G1 Q-TOF,5.31035,13889681,44872.0,625.10284
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,12314744,112204.0,709.4027
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,12314744,112204.0,709.4027
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,72791584,134955.0,613.76794
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,72791584,134955.0,613.76794
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,12314746,51361.0,684.9135
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,12314746,51361.0,684.9135
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,14539953,72695.0,695.1129
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,14539953,72695.0,695.1129
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,71587382,50915.0,749.77057
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,71587382,50915.0,749.77057
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,529056,73796.0,856.9005
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,529056,73796.0,856.9005
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,88623012,84667.0,801.6869
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,88623012,84667.0,801.6869
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,88622901,77484.0,788.34094
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,88622901,77484.0,788.34094
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.300033333,73816202,137704.0,689.74005
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.373566667,73816202,137704.0,689.74005
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,170,95178.0,608.4793
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,905,,582.9758
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,76064178,,568.3971
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,5647,,603.41736
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,18218206,,85.37071
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,18218206,,85.37071
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,9903897,141154.0,84.805016
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,131750770,119241.0,86.112434
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,6050,50000.0,1034.9622
Waters ACQUITY UPLC with Synapt G1 Q-TOF,2.447066667,4478045,,606.72253
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.065833333,9817433,126449.0,96.680115
Waters ACQUITY UPLC with Synapt G1 Q-TOF,7.065833333,18218189,75958.0,96.96262
Waters ACQUITY UPLC with Synapt G1 Q-TOF,10.94061667,3015189,30842.0,902.7109
Waters ACQUITY UPLC with Synapt G1 Q-TOF,10.56111667,3015189,30842.0,902.7109
Waters ACQUITY UPLC with Synapt G1 Q-TOF,10.94061667,10016749,30872.0,1024.3782
Waters ACQUITY UPLC with Synapt G1 Q-TOF,10.56111667,10016749,30872.0,1024.3782
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.7231,153001,,808.051
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.7231,153001,,808.051
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.7231,153003,,808.051
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.7231,78383979,,862.5257
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.590733333,3964517,,571.2636
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.590733333,5203,,855.3531
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.590733333,119607,51989.0,872.1175
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.590733333,2471,72355.0,749.16534
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.590733333,85101044,79835.0,769.69824
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.814616667,18218242,125418.0,549.7712
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.814616667,18218242,125418.0,549.7712
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.814616667,139506,122259.0,98.79149
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.814616667,87253536,73680.0,90.37117
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.814616667,85303757,128123.0,84.124
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.814616667,20572,121508.0,936.80475
Waters ACQUITY UPLC with Synapt G1 Q-TOF,1.65475,131752015,80681.0,91.63917
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,53431318,,1196.1481
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,220503,,918.1874
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,5311,78619.0,656.9416
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,24837,,1339.8411
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,564550,88743.0,1419.3346
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,31267,,1331.8114
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,42586,64869.0,774.07214
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,94396,,1331.8114
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,10384,83775.0,545.14197
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,10039032,86923.0,1244.6619
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,61521,32086.0,1052.0212
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,8767,31921.0,1264.1826
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,3591866,,1331.8114
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,3020406,,1340.5365
Waters ACQUITY UPLC with Synapt G1 Q-TOF,9.39375,85774556,,1393.9121
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,558649,,594.6828
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,558649,,594.6828
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,188972,,648.6472
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,61157166,143187.0,570.6625
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,69040603,90995.0,564.2924
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,6669,88172.0,1028.1627
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,61046,,1062.8822
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,61046,,1062.8822
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,27999,49794.0,640.49536
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,278476,,984.9871
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,131752386,96131.0,586.2409
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,10857709,146802.0,588.25977
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,12919057,,626.01935
Waters ACQUITY UPLC with Synapt G1 Q-TOF,3.148316667,306144,116402.0,89.3915
